,appliance,booking_date,booking_time,box_truck,cargo_van,dolly,estimated_distance,estimated_time,fare_quote,final_payment,furniture,helper,hitch,item_desc,item_weight,job_id,large_pickup,max_est,min_est,number_of_pros,real,request_origin,small_pickup,tip,trailer,vehicle_type,vehicle_type_single,time_in_minutes,loading_time,max_time_estimate,min_time_estimate
6012,0,2017-07-29 18:30:00,18.11,False,False,0,26.0907554626,35.8333320618,$55.38 - $75.18,44.99,0,False,0,Acura rsx hatch side skirts and rear bumper,51-100 lbs,8799,False,75.18,55.38,1,34.99,IOS,True,5.0,0,12,12,0.08333333333330001,-35.7499987284667,65.83333206180001,45.8333320618
6014,0,2017-07-29 16:00:00,16.11,False,False,0,3.1304681301099997,11.699999809300001,$44.99 - $63.79,89.98,0,False,0,3 fake plants,51-100 lbs,8802,True,63.79,44.99,1,89.98,IOS,False,0.0,0,11,11,61.55,49.850000190699994,41.6999998093,21.699999809300003
6015,0,2017-07-30 11:00:00,11.11,False,True,0,0.635041356087,4.016666889190001,$44.99 - $53.88,114.49,0,False,0,"10 boxes, 2 mattress, 1 mattress box,sofa and tv","501-1,000 lbs",8803,False,53.88,44.99,1,114.49,IOS,False,0.0,0,9,9,81.0833333333,77.06666644411,34.01666688919,14.01666688919
6016,0,2017-07-30 10:00:00,10.11,False,False,0,1.5223593711899999,8.23333358765,$39.99 - $47.85,88.21,0,False,0,"Queen bed, couch, chair dresser 706-768-0464",251-500 lbs,8804,False,47.85,39.99,1,88.21,IOS,True,0.0,0,12,12,79.1833333333,70.94999974565,38.23333358765,18.23333358765
6017,0,2017-07-29 18:00:00,18.11,False,False,0,2.51966023445,10.899999618499999,$39.99 - $50.49,50.65,0,False,0,It's a dining bench in a box. But I can help you carry it to your vehicle. Not sure how much it weighs but it's not super heavy.,50 lbs or less,8806,False,50.49,39.99,1,38.65,IOS,True,6.0,0,12,12,34.95,24.050000381500006,40.8999996185,20.899999618499997
6018,0,2017-07-30 08:00:00,8.11,False,False,0,13.8944816589,25.8833332062,$45.52 - $65.32,39.99,0,False,0,"1 ez up tent, (4) 6ft folding tables, (8) medium bins. 1 large cooler",101-250 lbs,8807,False,65.32,45.52,1,39.99,IOS,True,0.0,0,12,12,30.0,4.1166667938,55.8833332062,35.8833332062
6019,0,2017-07-30 16:30:00,16.11,False,False,0,13.522901535,25.6166667938,$45.26 - $65.06,39.99,0,False,0,"1 ez up tent, (4) 6ft folding tables, (8) medium bins. 1 large cooler",101-250 lbs,8808,False,65.06,45.26,1,39.99,IOS,True,0.0,0,12,12,30.0,4.3833332062,55.6166667938,35.6166667938
6020,0,2017-07-31 11:30:00,11.11,False,True,0,38.7000007629,60.2999992371,$100.69 - $126.49,340.6,0,False,0,"Sofa, mattress, bed, dresser , recliner ",101-250 lbs,8809,False,126.49,100.69,1,340.6,WEB,False,0.0,0,9,9,145.233333333,84.9333340959,90.2999992371,70.2999992371
6021,0,2017-07-30 13:00:00,13.11,False,False,0,3.20000004768,12.7333335876,$49.98 - $70.12,103.66,1,False,0,Wood dining buffet with glass top.  ,101-250 lbs,8810,True,70.12,49.98,1,103.66,WEB,False,0.0,0,11,11,56.1,43.3666664124,42.7333335876,22.7333335876
6022,0,2017-07-31 09:30:00,9.11,False,False,0,1.5242230892200002,5.0,$44.99$55.15,96.43,0,False,0,"Bed, sofa, boxes",51100 lbs,8811,True,55.15,44.99,1,96.43,ANDROID,False,0.0,0,11,11,67.25,62.25,35.0,15.0
6023,0,2017-07-30 11:30:00,11.11,False,True,0,17.5,27.5666675568,$58.46 - $84.26,119.65,0,False,0,"Small speaker set
Small boxed items 
Full bed and frame 
Twin bed 
2 night stands
6 drawer dresser
",101-250 lbs,8812,False,84.26,58.46,1,119.65,WEB,False,0.0,0,9,9,84.96666666670001,57.39999910990001,57.5666675568,37.5666675568
6024,0,2017-07-30 12:00:00,12.11,False,True,0,4.772752285,11.4166669846,$44.99 - $63.43,64.18,0,False,0,Desk and chair,50 lbs or less,8813,False,63.43,44.99,1,64.18,IOS,False,0.0,0,9,9,41.7666666667,30.349999682099998,41.4166669846,21.4166669846
6025,0,2017-07-30 11:30:00,11.11,False,True,1,10.5502614975,20.8666667938,$54.81 - $80.61,127.22,0,False,0,Costco to home. Few steps to ne claimed.,51-100 lbs,8814,False,80.61,54.81,1,127.22,IOS,False,0.0,0,9,9,86.85,65.9833332062,50.8666667938,30.8666667938
6026,0,2017-07-30 14:30:00,14.11,False,True,0,1.27443194389,4.0,$44.99$53.86,91.27,0,False,0,"Queen mattress, headboard, tv and couch",101250 lbs,8815,False,53.86,44.99,1,91.27,ANDROID,False,0.0,0,9,9,62.9,58.9,34.0,14.0
6027,0,2017-07-31 17:30:00,17.11,False,True,0,27.8999996185,34.7833328247,$67.77 - $93.57,123.52,0,False,0,A twin mahogany daybed with a pop up trundle bed that goes beneath.  headboard footboard trundle bed and bed frame,101-250 lbs,8816,False,93.57,67.77,1,123.52,WEB,False,0.0,0,9,9,87.55,52.7666671753,64.7833328247,44.7833328247
6028,0,2017-07-30 12:00:00,12.11,False,False,0,6.832597732540001,16.1333332062,$44.99 - $69.51,54.99,0,False,0,Credenza in a box.,101-250 lbs,8817,True,69.51,44.99,1,34.99,IOS,False,10.0,0,11,11,23.6666666667,7.5333334605,46.1333332062,26.1333332062
6029,0,2017-07-31 11:30:00,11.11,False,False,0,0.0,0.0,$44.98 - $54.98,52.62,0,False,0,"Dresser, Bed frame, Futon, Desk, Coffee Table. Just need loading help. Already have a truck.",51-100 lbs,8818,False,54.98,44.98,1,42.62,IOS,True,5.0,0,12,12,38.3833333333,38.3833333333,30.0,10.0
6030,0,2017-07-30 20:00:00,20.11,False,False,0,2.79999995232,9.816666603089999,$39.99 - $49.42,180.28,0,False,0,"Queen Size Bed frame and Mattress. PLZ bring tool box to dissemble the bed frame. 
Address: 1416 Highland Lake, Gate code: 276
keep going right after entering the gate until the peak of the hill and then turn left. 
Dial 227 and the host will open the door.
Contact: 4043950681",101-250 lbs,8819,False,49.42,39.99,1,180.28,WEB,True,0.0,0,12,12,69.15,59.33333339691001,39.81666660309,19.81666660309
6031,0,2017-07-30 11:00:00,11.11,False,False,0,6.4945716857899995,13.2833337784,$39.99 - $52.85,39.99,0,False,0,Queen size headboard and parts still in box.,51-100 lbs,8820,False,52.85,39.99,1,39.99,IOS,True,0.0,0,12,12,21.883333333299998,8.599999554899998,43.2833337784,23.2833337784
6032,0,2017-07-30 11:30:00,11.11,False,True,0,8.90611076355,17.0,$44.99$70.63,127.39,0,False,0,1 queen bed,51100 lbs,8821,False,70.63,44.99,1,127.39,ANDROID,False,0.0,0,9,9,91.0,74.0,47.0,27.0
6033,0,2017-07-30 14:30:00,14.11,False,False,0,35.0248184204,53.0,$91.27$117.07,157.06,0,False,0,"1 king size bed and mattress. 
2 couches",251500 lbs,8825,True,117.07,91.27,1,157.06,ANDROID,False,0.0,0,11,11,1.0,-52.0,83.0,63.0
6034,0,2017-07-30 15:00:00,15.11,False,False,0,8.6463804245,20.0833339691,$39.99 - $59.58,91.18,0,False,0,Couch and chase lounge chair,251-500 lbs,8826,False,59.58,39.99,1,91.18,IOS,True,0.0,0,12,12,82.15,62.06666603090001,50.083333969099996,30.0833339691
6035,0,2017-07-30 16:00:00,16.11,False,False,0,8.26734161377,21.0,$40.69$60.49,59.6,0,False,0,"Ikea leather loveseat
Width 69 5/8
Depth 34 5/8
Height 26",51100 lbs,8827,False,60.49,40.69,1,39.6,ANDROID,True,10.0,0,12,12,39.8,18.799999999999997,51.0,31.0
6036,0,2017-07-30 21:30:00,21.11,False,True,0,32.0999984741,51.2000007629,$88.95 - $114.75,133.84,0,False,0,Two couches,101-250 lbs,8828,False,114.75,88.95,1,133.84,WEB,False,0.0,0,9,9,96.1666666667,44.9666659038,81.2000007629,61.2000007629
6037,0,2017-07-30 17:00:00,17.11,False,False,0,5.26487636566,13.0,$89.97$123.03,102.3,1,False,0,Cabinet,101250 lbs,8829,True,123.03,89.97,2,102.3,ANDROID,True,0.0,0,"11,12",12,38.6,25.6,43.0,23.0
6038,0,2017-07-30 13:00:00,13.11,False,False,0,3.3821234703099994,15.25,$44.99 - $68.37,47.41,0,False,0,It's a couch in a box. It is approx 8 ft long. Weighs 117 lbs including the box.,101-250 lbs,8830,True,68.37,44.99,1,47.41,IOS,False,0.0,0,11,11,29.05,13.8,45.25,25.25
6039,0,2017-07-30 13:00:00,13.11,False,False,0,3.1174182891799997,10.0,$49.98$66.59,53.69,1,False,0,Love seat Costco Morena. 80x35x32,51100 lbs,8831,True,66.59,49.98,1,53.69,ANDROID,False,0.0,0,11,11,30.2,20.2,40.0,20.0
6040,0,2017-07-30 14:00:00,14.11,False,False,0,0.34983196854599996,1.7666666507700002,$39.99 - $41.45,47.99,0,False,0,Large Mirror. Order Number 11006971927,50 lbs or less,8832,False,41.45,39.99,1,31.99,IOS,True,8.0,0,12,12,23.65,21.88333334923,31.76666665077,11.76666665077
6041,0,2017-08-01 10:00:00,10.13,False,False,0,5.33633565903,8.949999809269999,$99.97 - $117.11,337.03,0,False,1,Towing ubox from uhaul to apartment and helping unload it,"1,001-5,000 lbs",8834,False,117.11,99.97,2,337.03,IOS,True,0.0,0,"12,12",12,111.45,102.50000019073,38.94999980927,18.949999809269997
6042,0,2017-08-01 11:00:00,11.13,False,True,1,52.0,51.7666664124,$94.67 - $120.47,149.15,0,False,0,"1 sofa
1 dinner table
1 tv standart
2 chairs
","501-1,000 lbs",8835,False,120.47,94.67,1,149.15,WEB,False,0.0,0,9,9,104.116666667,52.350000254600005,81.7666664124,61.7666664124
6043,0,2017-07-30 15:00:00,15.11,False,False,0,0.20000000298,2.16666674614,$39.99 - $41.85,39.99,0,False,0,two of these sets. they fold flat. putting in garage downt the street,251-500 lbs,8836,False,41.85,39.99,1,39.99,WEB,True,0.0,0,12,12,18.05,15.88333325386,32.16666674614,12.16666674614
6044,0,2017-07-30 15:30:00,15.11,False,False,0,5.63024425507,14.5666666031,$39.99 - $54.12,44.99,0,False,0,"Couch and ottoman. Couch is 7'3"" long.",251-500 lbs,8837,False,54.12,39.99,1,34.99,IOS,True,5.0,0,12,12,26.866666666700002,12.300000063600002,44.5666666031,24.5666666031
6046,0,2017-07-31 12:00:00,12.11,False,False,0,46.0,55.9000015259,$175.24 - $220.84,217.8,1,False,0,"SOFA + LOVESEAT  PO# Y1690

THE DELIVERY WILL REQUIRE PICK UP TRUCK WITH LARGE BED (NO VAN) AND A DOLLY

DELIVERED TO ANN TUMBERIAN  TEL818-521-11730",251-500 lbs,8839,True,220.84,175.24,2,217.8,WEB,True,0.0,0,"11,12",12,84.3166666667,28.4166651408,85.9000015259,65.9000015259
6047,0,2017-07-30 17:30:00,17.11,False,False,0,3.1671290397600003,8.433333396910001,$44.99 - $59.58,44.99,0,False,0,Full size bed mattress and bed frame,101-250 lbs,8840,True,59.58,44.99,1,44.99,IOS,False,0.0,0,11,11,25.0833333333,16.64999993639,38.43333339691,18.43333339691
6048,0,2017-07-30 20:30:00,20.11,False,False,0,0.877997517586,4.33333349228,$39.99 - $43.99,39.99,0,False,0,Mattress and springs,50 lbs or less,8841,False,43.99,39.99,1,39.99,IOS,True,0.0,0,12,12,28.633333333299998,24.299999841019996,34.33333349228,14.333333492280001
6049,0,2017-07-30 17:30:00,17.11,False,False,0,1.60000002384,7.1999998092699995,$39.99 - $46.83,39.99,0,False,0,WEBER SPIRIT E-310LP,50 lbs or less,8842,False,46.83,39.99,1,39.99,WEB,True,0.0,0,12,12,25.55,18.35000019073,37.19999980927,17.19999980927
6050,0,2017-07-31 17:00:00,17.11,False,True,0,3.45730829239,19.0,$47.41$73.21,154.48,0,False,0,"12 medium sized cardboard boxes, 1 duffel bag, 1 cylindrical container, 1 large plastic container, 3 cabinets, 1 large bean bag, 2 swivel chairs, 1 desk and 1 full sized bed.",101250 lbs,8843,False,73.21,47.41,1,154.48,ANDROID,False,0.0,0,9,9,112.066666667,93.066666667,49.0,29.0
6051,0,2017-07-30 19:00:00,19.11,False,False,0,0.884832561016,3.8666665554,$44.99 - $53.69,44.99,0,False,0,One sofa at big lots,51-100 lbs,8844,True,53.69,44.99,1,44.99,IOS,False,0.0,0,11,11,21.5166666667,17.650000111300002,33.8666665554,13.8666665554
6052,0,2017-07-31 10:00:00,10.11,False,False,0,1.7727719545400002,8.449999809269999,$39.99 - $48.07,124.98,0,False,0,The heaviest items are queen mattress and desk. The rest of items are just boxes and carriers.,50 lbs or less,8845,False,48.07,39.99,1,104.98,IOS,True,10.0,0,12,12,101.416666667,92.96666685773,38.44999980927,18.449999809269997
6053,0,2017-08-02 10:30:00,10.13,False,True,0,1.59878802299,7.266666889189999,$89.97 - $109.95,194.14,1,False,0,"Bed, mattress, table, chairs, boxes -- everything pictured is in a 5x7 storage unit.",101-250 lbs,8847,False,109.95,89.97,2,194.14,IOS,True,0.0,0,"9,12",12,72.1333333333,64.86666644411,37.26666688919,17.26666688919
6054,0,2017-08-02 11:00:00,11.13,False,False,0,0.36785173416100003,1.7999999523199999,$84.97 - $87.95,124.98,1,False,0,"Bed frame, shelves, misc items",51-100 lbs,8848,False,87.95,84.97,2,124.98,IOS,True,0.0,0,"12,12",12,49.9166666667,48.11666671438,31.79999995232,11.79999995232
6055,0,2017-07-31 12:30:00,12.11,False,True,1,30.6857948303,46.9166679382,$83.42 - $109.22,149.15,0,False,0,Indoor stair lift,51-100 lbs,8849,False,109.22,83.42,1,149.15,IOS,False,0.0,0,9,9,104.433333333,57.51666539479999,76.91666793819999,56.9166679382
6056,0,2017-07-31 18:00:00,18.11,False,False,0,1.33905494213,6.08333349228,$39.99 - $45.72,67.42,0,False,0,"5 medium size carton box , 1 twin size bed, 1 mattress, 3 suite , 1 chair",101-250 lbs,8850,False,45.72,39.99,1,67.42,IOS,True,0.0,0,12,12,57.6666666667,51.583333174420005,36.08333349228,16.08333349228
6059,0,2017-07-31 11:30:00,11.11,False,False,0,0.6804012656209999,4.0,$39.99$43.66,100.09,0,False,0,"One full size mattress, mini fridge, tv, printer, about 6 boxes and a few garbage bags of clothes",101250 lbs,8853,False,43.66,39.99,1,100.09,ANDROID,True,0.0,0,12,12,66.21666666670001,62.21666666670001,34.0,14.0
6060,0,2017-07-31 11:00:00,11.11,False,False,0,3.51758122444,10.0,$44.98$54.59,49.98,1,False,0,"Media cabinet. 72"" long",101250 lbs,8854,False,54.59,44.98,1,39.98,ANDROID,True,5.0,0,12,12,18.9,8.899999999999999,40.0,20.0
6061,0,2017-07-31 15:30:00,15.11,False,True,0,0.262840002775,1.66666662693,$44.99 - $50.85,117.72,0,False,0,Packing boxes. Pick up and drop off only.,251-500 lbs,8855,False,50.85,44.99,1,77.72,IOS,False,20.0,0,9,9,67.9833333333,66.31666670637,31.66666662693,11.66666662693
6062,0,2017-07-31 09:30:00,9.11,False,False,0,52.048538208000004,55.6166648865,$94.65 - $120.45,132.55,0,False,0,Solar panels,"501-1,000 lbs",8858,True,120.45,94.65,1,132.55,IOS,False,0.0,0,11,11,65.3333333333,9.716668446800007,85.61666488649999,65.61666488649999
6063,0,2017-07-31 13:30:00,13.11,False,False,0,10.639117240900001,16.9500007629,$44.99 - $70.57,44.99,0,False,0,"Pick up one roll of felt paper from Advantage Lumber. Use our company name, Got To Remodel then deliver to job site.",50 lbs or less,8859,True,70.57,44.99,1,44.99,IOS,False,0.0,0,11,11,27.25,10.2999992371,46.950000762900004,26.9500007629
6065,0,2017-07-31 16:30:00,16.11,False,False,0,6.80339336395,11.5666666031,$44.99 - $63.62,52.57,0,False,0,Just a mattress (no frame) & a small lightweight dresser,101-250 lbs,8861,True,63.62,44.99,1,52.57,IOS,False,0.0,0,11,11,2.41666666667,-9.14999993643,41.5666666031,21.5666666031
6066,0,2017-07-31 13:30:00,13.11,False,False,1,4.80382061005,8.533333778380001,$49.98 - $64.70,79.49,0,False,0,Bed and dressor,50 lbs or less,8862,True,64.7,49.98,1,79.49,IOS,False,0.0,0,11,11,50.0,41.46666622162,38.53333377838,18.53333377838
6067,0,2017-07-31 19:30:00,19.11,False,False,0,14.1250095367,20.2333335876,$39.99 - $59.73,78.36,0,False,0,"Desk, large mirror, chair, small items",251-500 lbs,8863,False,59.73,39.99,1,68.36,IOS,True,5.0,0,12,12,63.9833333333,43.7499997457,50.2333335876,30.2333335876
6068,1,2017-08-01 15:00:00,15.13,False,True,0,3.60084486008,16.0,$64.98 - $89.33,141.74,0,False,0,boxes of books and clothes,251500 lbs,8864,False,89.33,64.98,1,141.74,ANDROID,False,0.0,0,9,9,75.1666666667,59.166666666699996,46.0,26.0
6069,0,2017-07-31 14:00:00,14.11,False,False,0,5.56624317169,18.566667556800002,$39.99 - $58.08,50.59,0,False,0,Both chairs are packed and sealed in cardboard boxes in the garage with easy access. The West Elm store on Beverly Boulevard typically has a loading zone in front,51-100 lbs,8865,False,58.08,39.99,1,50.59,IOS,True,0.0,0,12,12,40.6333333333,22.0666657765,48.5666675568,28.566667556800002
6070,0,2017-07-31 16:00:00,16.11,False,False,0,5.17602205276,12.1833333969,$39.99 - $51.76,41.68,0,False,0,"Sofa in box 77""wide x 37.5"" deep x 22.5"" high",101-250 lbs,8867,False,51.76,39.99,1,41.68,IOS,True,0.0,0,12,12,32.1333333333,19.9499999364,42.1833333969,22.1833333969
6071,1,2017-08-04 12:00:00,12.13,False,False,0,6.8000001907300005,13.4166669846,$104.97 - $138.98,220.02,0,False,0,Used washer and dryer that need moved from one house to another. Also need existing washer and dryer moved out of laundry room to move Bosch's in. ,251-500 lbs,8868,True,138.98,104.97,2,220.02,WEB,True,0.0,0,"11,12",12,75.0,61.5833330154,43.4166669846,23.4166669846
6072,0,2017-08-13 17:00:00,17.13,False,False,0,31.0374908447,35.3499984741,$123.40 - $169.00,359.72,0,False,0,One large flight of stairs during pickup because apartment is on second floor. Drop off is a one level house with an entrance stoop with 3 stairs.,101-250 lbs,8869,True,169.0,123.4,2,359.72,IOS,True,0.0,0,"11,12",12,149.1,113.75000152589999,65.3499984741,45.3499984741
6073,0,2017-07-31 15:30:00,15.11,False,True,0,106.643455505,105.483329773,$158.97 - $184.77,248.65,0,False,0,One  light coach one table one bed 7 boxes,51-100 lbs,8870,False,184.77,158.97,1,248.65,IOS,False,0.0,0,9,9,185.2,79.716670227,135.48332977299998,115.483329773
6074,0,2017-07-31 16:30:00,16.11,False,False,0,10.639117240900001,16.9500007629,$44.99 - $70.57,44.99,0,False,0,"Pick up box of nails from Advantage Lumber. Use our company name, Got To Remodel then deliver to job site",50 lbs or less,8871,True,70.57,44.99,1,44.99,IOS,False,0.0,0,11,11,23.2666666667,6.316665903800001,46.950000762900004,26.9500007629
6075,1,2017-07-31 13:00:00,13.11,False,False,0,16.9385795593,32.2166671753,$71.78 - $91.58,82.46,0,False,0,Washer,101-250 lbs,8872,False,91.58,71.78,1,82.46,IOS,True,0.0,0,12,12,52.5833333333,20.366666157999994,62.2166671753,42.2166671753
6076,0,2017-07-31 18:00:00,18.11,False,False,0,2.79999995232,10.800000190699999,$39.99 - $50.39,39.99,0,False,0,3 canvas with the size of 60x60 inches (they aren't heavy.- regular canvas),50 lbs or less,8873,False,50.39,39.99,1,39.99,WEB,True,0.0,0,12,12,24.7666666667,13.966666476000002,40.8000001907,20.800000190699997
6078,0,2017-07-31 14:30:00,14.11,False,False,0,7.78143167496,12.7666664124,$84.98 - $117.51,118.13,0,False,0,Couch love seat and 2 bar stool,51-100 lbs,8875,True,117.51,84.98,2,118.13,IOS,True,0.0,0,"11,12",12,40.0,27.2333335876,42.7666664124,22.7666664124
6079,0,2017-07-31 20:00:00,20.11,False,False,0,3.7568089962,12.0,$79.98$103.16,83.36,0,False,0,6' long credenza,101250 lbs,8876,False,103.16,79.98,2,83.36,ANDROID,True,0.0,0,"12,12",12,31.65,19.65,42.0,22.0
6080,0,2017-07-31 19:00:00,19.11,False,True,0,2.43266749382,7.0,$44.99 - $57.73,47.41,0,False,0,"Leather couch, 1 piece, with wooden arm rests.",51100 lbs,8877,False,57.73,44.99,1,47.41,ANDROID,False,0.0,0,9,9,29.2666666667,22.2666666667,37.0,17.0
6081,0,2017-07-31 21:30:00,21.11,False,False,0,31.683086395300002,39.0,$58.51$78.31,91.0,0,False,0,Computer desk with attached book shelf 25 inches deep 48 inches wide 84 inches high,51100 lbs,8878,False,78.31,58.51,1,83.44000005720001,ANDROID,True,3.77999997139,0,12,12,24.3333333333,-14.6666666667,69.0,49.0
6082,0,2017-07-31 18:30:00,18.11,False,False,0,3.5,11.5666666031,$44.99 - $63.62,51.28,0,False,0,Upright piano,251-500 lbs,8881,True,63.62,44.99,1,51.28,WEB,False,0.0,0,11,11,32.1,20.5333333969,41.5666666031,21.5666666031
6083,0,2017-08-05 07:00:00,7.13,False,True,0,32.9985389709,40.1666679382,$74.72 - $100.52,100.3,0,False,0,13 pieces of musical equipment,101-250 lbs,8882,False,100.52,74.72,1,100.3,IOS,False,0.0,0,9,9,70.25,30.0833320618,70.16666793819999,50.1666679382
6084,0,2017-07-31 17:00:00,17.11,False,False,0,2.59999990463,8.85000038147,$44.99 - $60.12,44.99,0,False,0,Queen sized mattress and box spring ,101-250 lbs,8884,True,60.12,44.99,1,44.99,WEB,False,0.0,0,11,11,25.0,16.14999961853,38.85000038147,18.85000038147
6085,0,2017-07-31 19:00:00,19.11,False,False,1,2.91920185089,13.5166664124,$44.98 - $58.07,89.24,0,False,0,Standard fridge,101-250 lbs,8885,False,58.07,44.98,1,89.24,IOS,True,0.0,0,12,12,75.1833333333,61.6666669209,43.5166664124,23.5166664124
6086,0,2017-07-31 17:00:00,17.11,False,False,0,2.25433468819,9.14999961853,$39.99 - $48.76,39.99,0,False,0,Pick up Costco. One flight of stairs at drop off.,50 lbs or less,8886,False,48.76,39.99,1,39.99,IOS,True,0.0,0,12,12,27.0,17.85000038147,39.14999961853,19.14999961853
6088,0,2017-07-31 17:30:00,17.11,False,False,0,8.60000038147,13.649999618499999,$79.98 - $106.42,156.91,0,False,0,"dinette tale, queen mattress and box spring",51-100 lbs,8888,False,106.42,79.98,2,156.91,WEB,True,0.0,0,"12,12",12,21.35,7.700000381500002,43.6499996185,23.649999618499997
6089,0,2017-07-31 20:00:00,20.11,False,True,0,12.5324354172,19.1166667938,$47.56 - $73.36,52.41,0,False,0,"Sofa. No obstacles at pick up, staircase at drop off.",101-250 lbs,8889,False,73.36,47.56,1,42.41,IOS,False,5.0,0,9,9,28.9333333333,9.816666539499998,49.1166667938,29.1166667938
6090,0,2017-08-01 14:00:00,14.13,False,False,0,34.1567649841,51.0,$70.39$90.19,129.0,0,False,0,"5 medium boxes (not very heavy), 3 large boxes, amp + guitar, suitcase, 3-5 bags, a few smaller boxes. Nothing too heavy.","5011,000 lbs",8890,False,90.19,70.39,1,89.0,ANDROID,True,20.0,0,12,12,52.8333333333,1.833333333299997,81.0,61.0
6091,0,2017-08-01 14:30:00,14.13,False,False,0,8.317053794860001,18.5333328247,$79.98 - $116.10,129.89,0,False,0,Black couch. Will fit in elevator.,50 lbs or less,8891,False,116.1,79.98,2,129.89,IOS,True,0.0,0,"12,12",12,55.4166666667,36.883333842,48.5333328247,28.5333328247
6092,0,2017-08-01 11:00:00,11.13,False,False,0,16.0164642334,20.2000007629,$39.99 - $59.70,49.99,0,False,0,"Outdoor table, two chairs, two small grills",51-100 lbs,8892,False,59.7,39.99,1,29.99,IOS,True,10.0,0,12,12,25.6,5.399999237100001,50.200000762900004,30.2000007629
6093,0,2017-08-01 09:00:00,9.13,False,False,0,8.47612476349,12.5,$39.99 - $52.08,39.99,0,False,0,6 boxes of 18in x 18in x 24in,101-250 lbs,8893,False,52.08,39.99,1,39.99,IOS,True,0.0,0,12,12,15.583333333299999,3.083333333299999,42.5,22.5
6094,0,2017-08-01 12:00:00,12.13,False,False,0,8.60000038147,12.7666664124,$44.99 - $65.17,120.13,0,False,0,2 pallets of stone tiles (1150 square feet),"1,001-5,000 lbs",8894,True,65.17,44.99,1,120.13,WEB,False,0.0,0,11,11,65.7666666667,53.000000254300005,42.7666664124,22.7666664124
6095,0,2017-08-01 13:30:00,13.13,False,True,0,11.4263916016,19.0,$47.41$73.21,132.39,0,False,0,"It's not a lot.  Clothes in bags,  some computers,  a little audio gear,  books and random stuff etc in milk crates. A mirror, and one very light desk a guitar.  Just my belongings.  I have a broken leg.  There will be a second set of hands to unload at the destination, but you'll need to load it all on your own.  I packed it for one person to be able to manage safely.   The bed I am laying on is not going.  So don't stress about that.",101250 lbs,8895,False,73.21,47.41,1,122.39,ANDROID,False,5.0,0,9,9,91.4,72.4,49.0,29.0
6096,1,2017-08-01 13:00:00,13.13,False,False,0,2.20000004768,5.099999904630001,$104.97 - $120.02,217.35,0,False,0,"armoire, 54"" wide by 23"" deep by 84"" tall",51-100 lbs,8896,True,120.02,104.97,2,217.35,WEB,True,0.0,0,"11,12",12,70.75,65.65000009537,35.09999990463,15.09999990463
6097,0,2017-08-01 13:00:00,13.13,False,False,0,37.2661170959,57.0166664124,$81.34 - $101.14,111.02,1,False,0,Shampoo bowl and chair attached,50 lbs or less,8897,False,101.14,81.34,1,111.02,IOS,True,0.0,0,12,12,1.0666666666700002,-55.94999974573,87.0166664124,67.0166664124
6098,0,2017-08-01 17:30:00,17.13,False,False,0,2.20000004768,8.63333320618,$84.98 - $108.09,110.81,0,False,0,small love seat sofa and lamp,51-100 lbs,8898,True,108.09,84.98,2,110.81,WEB,True,0.0,0,"11,12",12,41.8,33.16666679382,38.63333320618,18.633333206179998
6100,0,2017-08-02 15:00:00,15.13,False,True,0,1.79700553417,7.683333396910001,$44.99 - $58.61,55.15,0,False,0,Boxes,251-500 lbs,8901,False,58.61,44.99,1,55.15,IOS,False,0.0,0,9,9,35.1,27.41666660309,37.68333339691,17.68333339691
6101,0,2017-08-01 18:00:00,18.13,False,True,0,12.6728658676,18.0333328247,$46.16 - $71.96,74.5,0,False,0,"Bed, dresser, desk, bags and boxes",51-100 lbs,8902,False,71.96,46.16,1,74.5,IOS,False,0.0,0,9,9,50.0833333333,32.05000050859999,48.0333328247,28.0333328247
6102,0,2017-08-02 10:00:00,10.13,False,False,0,2.43453240395,9.716666221619999,$44.98 - $54.31,68.45,1,False,0,Accent console,51-100 lbs,8904,False,54.31,44.98,1,68.45,IOS,True,0.0,0,12,12,54.1833333333,44.466667111679996,39.71666622162,19.71666622162
6103,0,2017-08-02 07:00:00,7.13,False,False,0,19.6272525787,24.7000007629,$104.10 - $149.70,323.37,1,False,0,Living Room and dining room,101-250 lbs,8905,True,149.7,104.1,2,323.37,IOS,True,0.0,0,"11,12",12,129.883333333,105.18333257009999,54.700000762900004,34.700000762900004
6104,0,2017-08-01 18:00:00,18.13,False,False,0,8.300000190730001,18.5,$39.99 - $58.02,56.53,0,False,0,White 4 drawer dresser with glass top. Dresser has little crack between 2nd & third drawers!,50 lbs or less,8906,False,58.02,39.99,1,56.53,WEB,True,0.0,0,12,12,47.0833333333,28.583333333299997,48.5,28.5
6105,0,2017-08-01 18:00:00,18.13,False,True,0,4.38998603821,16.0,$44.99 - $69.34,70.46,1,False,0,3 seat sofa. Inside a box. 7 feet long.,101250 lbs,8908,False,69.34,44.99,1,70.46,ANDROID,False,0.0,0,9,9,42.8166666667,26.8166666667,46.0,26.0
6106,0,2017-08-01 19:30:00,19.13,False,False,0,3.1323320865599995,10.4333333969,$84.98 - $112.19,144.11,0,False,0,Couch from Costco. 89 inches long,251-500 lbs,8910,True,112.19,84.98,2,144.11,IOS,True,0.0,0,"11,12",12,54.5666666667,44.133333269800005,40.4333333969,20.4333333969
